Gender,OwnCar,OwnProperty,ChildrenCount,TotalIncome,IncomeType,EducationType,FamilyStatus,HousingType,WorkPhone,Phone,Email,FamilyMembers,Target,AccountLength,Age,EMPLOYED,YearsEmployed
0,1,0,0,157500.0,4.0,1.0,4.0,5.0,0,1,0,2,0,45,46.76622159676215,1,8.01385929475574
0,1,0,0,225000.0,3.0,1.0,0.0,5.0,1,1,0,1,0,15,36.734523456692095,1,10.76271981130332
1,0,0,3,180000.0,3.0,1.0,4.0,5.0,0,0,0,5,0,52,38.9960361924175,1,9.67850789441802
0,1,0,2,121500.0,2.0,1.0,4.0,5.0,1,0,0,4,0,4,30.179969595521875,1,7.260934352474282
0,0,0,0,135000.0,2.0,1.0,2.0,5.0,0,1,0,1,0,13,50.57739075914684,1,6.929647377870441
0,0,0,1,180000.0,3.0,1.0,4.0,5.0,0,1,0,3,0,56,38.78795511745971,1,2.0123630275522615
0,1,0,0,54000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,41,62.92535981256275,0,0.0
1,0,0,0,270000.0,3.0,1.0,1.0,0.0,1,0,1,1,0,50,36.38133321104007,1,3.1759743019872424
0,0,0,0,103500.0,4.0,1.0,3.0,5.0,0,0,0,2,1,53,40.29928081978468,1,11.176144052337866
0,0,0,0,112500.0,3.0,1.0,4.0,0.0,0,1,0,2,0,36,53.999776860426195,1,3.2608494772989705
0,1,0,0,90000.0,3.0,3.0,0.0,5.0,1,1,0,1,0,10,43.721666921064035,1,15.011954394651768
0,0,0,1,162000.0,3.0,2.0,3.0,5.0,1,1,0,3,0,41,34.44289372327544,1,8.512158711102014
0,0,0,0,90000.0,3.0,1.0,4.0,2.0,0,0,0,2,0,52,52.48845115810123,1,1.174562909959075
0,0,0,1,90000.0,3.0,1.0,4.0,2.0,0,0,0,3,0,13,42.861963532422656,1,3.2608494772989705
0,1,0,0,202500.0,2.0,1.0,3.0,0.0,0,1,0,2,0,33,38.954967559202146,1,14.593054335855175
1,1,0,2,292500.0,4.0,1.0,4.0,0.0,0,1,0,4,0,24,42.66483409298897,1,16.51232846145264
0,0,0,0,112500.0,1.0,3.0,0.0,5.0,0,1,0,1,0,8,60.92942423829663,0,0.0
0,1,0,0,225000.0,3.0,3.0,4.0,5.0,1,1,0,2,0,19,55.4809855650599,1,6.929647377870441
0,1,0,0,148500.0,2.0,3.0,4.0,5.0,1,0,0,2,0,28,34.648236889352205,1,5.59354784393098
0,0,0,1,90000.0,3.0,1.0,0.0,5.0,0,1,0,2,0,4,51.68624385596135,1,9.174732660309699
0,1,0,1,184500.0,3.0,3.0,1.0,0.0,1,0,0,2,0,29,36.79201954319359,1,12.175480793911438
0,0,0,0,81000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,1,53.60551798155881,1,0.8460138442362569
0,1,0,0,135000.0,3.0,1.0,2.0,5.0,1,1,0,1,0,39,63.58519585288941,1,9.259607835621427
0,0,0,0,94500.0,1.0,3.0,4.0,5.0,0,1,0,2,0,42,58.51732651411494,0,0.0
1,0,0,0,135000.0,2.0,3.0,4.0,5.0,1,0,0,2,0,22,36.01719132986395,1,8.01385929475574
0,1,0,0,189000.0,2.0,1.0,4.0,5.0,1,0,0,2,0,49,48.910004250603535,1,1.930225761121557
0,1,0,1,171000.0,3.0,1.0,3.0,5.0,1,1,0,3,0,33,38.37726878530619,1,17.76355282008037
1,0,0,0,112500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,54,63.04582780332779,0,0.0
0,1,0,0,180000.0,4.0,1.0,0.0,5.0,1,1,0,1,0,6,48.59240682040481,1,22.929986878571686
0,0,0,0,270000.0,4.0,1.0,1.0,5.0,0,1,1,1,0,18,53.01412966325774,1,33.763892320781615
0,0,0,0,225000.0,3.0,3.0,0.0,5.0,0,1,0,1,1,52,29.594057094982848,1,10.677844635991592
0,0,0,0,72000.0,3.0,1.0,0.0,5.0,1,0,0,1,0,9,51.4699490543605,1,4.013774419580429
0,1,0,0,315000.0,3.0,3.0,4.0,5.0,0,1,1,2,0,20,37.21365751087121,1,9.593632719106292
0,0,0,0,108000.0,3.0,1.0,1.0,5.0,1,1,1,1,0,42,54.76365343823175,1,0.5119889607513917
1,1,0,0,112500.0,3.0,1.0,4.0,5.0,1,0,0,2,0,38,48.403491107614194,1,7.096659819612873
0,0,0,0,67500.0,3.0,1.0,4.0,5.0,1,0,0,2,0,21,50.78547183410463,1,3.1759743019872424
1,0,0,0,193500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,9,47.24809355982228,1,2.4257872685868076
0,0,0,0,54000.0,3.0,1.0,3.0,5.0,1,0,0,2,0,12,39.466956519953534,1,4.930973894723296
0,0,0,1,675000.0,2.0,3.0,4.0,5.0,1,0,0,3,0,7,29.802138169940633,1,2.844687327383401
0,1,0,0,135000.0,2.0,3.0,4.0,5.0,1,1,1,2,0,45,31.8035495619688,1,2.258774826844375
0,0,0,0,135000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,53,29.536561008481357,1,8.01385929475574
0,0,0,0,72000.0,3.0,1.0,0.0,5.0,1,1,0,1,0,9,30.029384607065584,1,0.3449765190089591
0,1,0,0,247500.0,4.0,3.0,0.0,5.0,1,0,0,1,0,59,46.31994244915532,1,11.428031669392027
0,0,0,0,112500.0,1.0,1.0,1.0,5.0,0,0,0,1,0,5,56.41461249348891,0,0.0
0,0,0,2,112500.0,3.0,1.0,4.0,5.0,0,1,0,4,1,18,28.192247747898826,1,2.0123630275522615
0,0,0,0,121500.0,4.0,3.0,4.0,5.0,1,0,0,2,1,39,60.272326106851,1,14.343904627682038
0,0,0,0,180000.0,3.0,1.0,0.0,5.0,1,0,0,1,0,25,31.99794109252147,1,2.6776748856409682
0,0,0,0,202500.0,1.0,1.0,0.0,5.0,0,1,0,1,0,5,61.222380488566145,0,0.0
0,0,0,0,90000.0,4.0,3.0,3.0,1.0,1,0,0,2,0,31,54.407725283698696,1,12.345231144534894
1,1,0,0,126000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,23,55.075775050668426,1,0.6790014024938242
1,1,0,0,112500.0,2.0,3.0,4.0,5.0,1,0,0,2,0,37,57.53167931694649,1,6.0124479027275735
0,1,0,0,562500.0,3.0,3.0,4.0,5.0,1,0,0,2,0,14,40.12131674251815,1,7.764709586582604
0,0,0,0,94500.0,3.0,1.0,4.0,5.0,1,0,0,2,0,60,51.23448889059247,1,9.930395511472181
0,1,0,0,112500.0,4.0,1.0,4.0,5.0,0,0,0,2,0,42,59.80140577931496,1,10.592969460679864
0,0,0,0,171000.0,1.0,1.0,2.0,5.0,0,0,0,1,0,49,65.07461828416619,0,0.0
0,0,0,0,405000.0,3.0,3.0,4.0,5.0,0,0,0,2,0,7,44.86885074221287,1,19.51307659505438
0,0,0,0,157500.0,3.0,3.0,1.0,5.0,1,1,0,1,0,41,51.59041704512553,1,9.511495452675588
0,0,0,0,103500.0,1.0,3.0,4.0,5.0,0,1,0,2,0,3,59.41536062709065,0,0.0
0,0,0,2,67500.0,3.0,1.0,4.0,2.0,1,1,0,4,1,53,38.03229226629723,1,0.6790014024938242
0,1,0,0,67500.0,3.0,1.0,4.0,2.0,0,0,0,2,0,11,40.80031814501197,1,5.013111161154001
1,0,0,0,180000.0,3.0,3.0,4.0,5.0,0,0,0,2,0,43,39.27256498940087,1,9.42662027736386
1,0,0,0,112500.0,2.0,1.0,0.0,5.0,1,0,0,1,0,6,23.688387638615193,1,1.5113257023249638
0,0,0,1,36000.0,3.0,1.0,4.0,3.0,1,0,0,3,0,1,36.030880874269066,1,15.176228927513177
0,0,0,2,315000.0,2.0,3.0,4.0,5.0,1,1,0,4,0,21,35.406637649395705,1,0.8460138442362569
0,0,0,2,180000.0,3.0,3.0,1.0,5.0,1,1,0,3,0,21,44.611487307396665,1,0.5941262271820963
0,0,0,1,112500.0,3.0,1.0,2.0,5.0,0,0,0,2,0,26,54.56926190767908,1,3.5948743607838356
1,1,0,0,225000.0,3.0,1.0,0.0,5.0,1,1,0,1,0,9,24.52618775620838,1,0.5941262271820963
0,1,0,1,405000.0,3.0,1.0,4.0,3.0,1,1,1,3,0,5,37.810521646934326,1,4.5942111023574075
1,0,0,1,126000.0,3.0,1.0,4.0,5.0,1,1,0,3,0,8,30.2292519553803,1,3.1759743019872424
0,1,0,0,315000.0,3.0,3.0,4.0,4.0,1,0,0,2,0,33,35.768041621690806,1,6.258859702019687
0,1,0,0,180000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,25,50.21598678685174,1,15.261104102824905
0,0,0,1,135000.0,3.0,3.0,1.0,5.0,0,1,0,2,0,51,35.88850961245584,1,5.59354784393098
0,1,0,0,157500.0,3.0,2.0,0.0,5.0,1,0,0,1,0,25,31.22858869695387,1,8.427283535790286
0,0,0,0,202500.0,2.0,3.0,4.0,5.0,1,0,0,2,1,53,30.96301153549459,1,7.427946794216715
0,1,0,0,112500.0,4.0,1.0,4.0,5.0,1,1,0,2,0,5,31.93496918825793,1,1.2594380852708031
1,0,0,0,90000.0,3.0,1.0,0.0,0.0,0,0,0,1,0,22,24.41940930984846,1,2.59279971032924
1,0,0,1,157500.0,3.0,1.0,4.0,5.0,1,0,0,3,0,15,29.637863637079224,1,5.678423019242708
1,0,0,0,157500.0,3.0,1.0,4.0,5.0,1,0,0,2,0,2,35.80363443714411,1,4.175311043560814
1,1,0,0,315000.0,2.0,1.0,3.0,5.0,0,0,0,2,1,25,38.36084133202005,1,2.6776748856409682
0,1,0,2,112500.0,3.0,1.0,4.0,5.0,1,1,0,4,1,11,32.498978417748766,1,4.098649594892157
0,0,0,0,112500.0,2.0,1.0,4.0,5.0,1,1,0,2,0,33,41.074109033114325,1,4.013774419580429
0,1,0,0,247500.0,3.0,3.0,4.0,5.0,1,0,0,2,0,42,43.41775903527043,1,4.930973894723296
0,0,0,0,315000.0,2.0,3.0,4.0,5.0,1,1,1,2,0,17,44.32126896600818,1,0.8460138442362569
1,0,0,1,157500.0,3.0,3.0,1.0,0.0,1,1,0,2,0,2,29.739166265677095,1,3.1759743019872424
1,1,0,0,306000.0,3.0,3.0,4.0,5.0,1,0,0,2,0,17,35.73792462399955,1,7.846846853013308
0,0,0,0,99000.0,2.0,1.0,0.0,5.0,1,0,0,1,0,60,44.841471653402635,1,1.0130262859786894
1,0,0,0,157500.0,3.0,0.0,4.0,5.0,1,0,0,2,0,21,40.54569261907679,1,0.6790014024938242
1,1,0,0,180000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,18,26.245594533491126,1,2.929562502695129
0,1,0,2,90000.0,3.0,1.0,4.0,5.0,1,1,0,4,0,26,35.96243315224348,1,10.012532777902885
0,0,0,0,261000.0,2.0,2.0,4.0,5.0,1,0,0,2,0,17,27.455750258903507,1,2.929562502695129
1,1,0,0,144000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,60,40.4307004460738,1,1.6783381440673963
1,0,0,0,90000.0,1.0,1.0,0.0,5.0,0,0,0,1,0,5,56.52139093984882,0,0.0
0,0,0,0,67500.0,3.0,1.0,3.0,5.0,0,0,0,2,0,45,42.6100759153685,1,0.8460138442362569
0,0,0,0,135000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,8,63.12522716087747,0,0.0
1,0,0,0,157500.0,2.0,1.0,3.0,2.0,1,0,0,2,1,13,40.23904682440216,1,6.762634936128008
1,0,0,0,130500.0,3.0,1.0,0.0,0.0,0,0,0,1,0,24,32.50719214439184,1,9.593632719106292
0,0,0,0,144000.0,3.0,1.0,4.0,5.0,0,1,0,2,0,7,54.714371078373325,1,12.764131203331488
0,0,0,0,315000.0,2.0,1.0,1.0,5.0,1,1,1,1,0,9,48.233740756990734,1,8.931058769898607
0,0,0,0,234000.0,3.0,1.0,2.0,5.0,1,0,0,1,0,54,60.047817578607074,1,28.0142836706323
0,0,0,0,94500.0,1.0,1.0,2.0,5.0,0,0,0,1,0,39,64.95688820228219,0,0.0
0,1,0,0,135000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,30,52.04764782825645,1,18.511001944599784
1,0,0,1,99000.0,3.0,1.0,0.0,5.0,0,0,0,2,0,45,48.94285915717582,1,14.343904627682038
0,0,0,0,58500.0,3.0,1.0,4.0,5.0,0,1,0,2,0,18,37.69826738281237,1,1.5934629687556683
1,1,1,0,180000.0,4.0,3.0,0.0,5.0,0,0,1,1,0,15,22.42347373558234,1,2.4257872685868076
1,1,1,2,225000.0,3.0,1.0,4.0,5.0,1,0,0,4,0,52,29.558464279529545,1,6.929647377870441
1,1,1,0,247500.0,3.0,1.0,4.0,5.0,1,0,0,2,0,39,39.883118669869106,1,20.175650544262062
0,0,1,0,112500.0,3.0,1.0,4.0,0.0,0,0,0,2,0,9,43.935223813783864,1,3.8467619778379962
0,0,1,0,126000.0,3.0,1.0,1.0,5.0,1,1,0,1,0,13,59.264775638634354,1,3.512737094353131
0,0,0,1,202500.0,3.0,1.0,4.0,5.0,0,0,0,3,0,38,32.983588289689926,1,9.42662027736386
1,1,1,1,270000.0,3.0,1.0,4.0,5.0,0,1,0,3,0,37,34.7057329758537,1,2.5106624438985357
0,0,0,1,157500.0,3.0,1.0,0.0,2.0,0,0,0,2,0,34,30.64815201417689,1,3.1759743019872424
0,0,1,0,225000.0,1.0,1.0,0.0,5.0,0,0,0,1,0,12,62.90619445039559,0,0.0
0,0,1,1,225000.0,2.0,1.0,3.0,5.0,0,1,1,3,0,32,45.18918608129262,1,5.097986336465729
0,0,1,0,202500.0,1.0,1.0,1.0,5.0,0,0,0,1,0,15,64.46406460369795,0,0.0
0,1,0,1,108000.0,3.0,1.0,4.0,5.0,0,0,1,3,0,22,43.07278251626147,1,0.2601013436972311
0,0,1,0,76500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,12,57.307170788702564,0,0.0
0,0,1,0,180000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,41,59.26203772975333,0,0.0
0,0,1,0,144000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,11,52.02574455720826,0,0.0
0,0,1,0,157500.0,3.0,3.0,4.0,5.0,0,0,0,2,0,6,29.191584489472397,1,4.260186218872542
1,0,1,0,67500.0,3.0,1.0,0.0,5.0,0,0,0,1,0,4,46.91680658521844,1,4.5942111023574075
0,0,1,0,67500.0,1.0,3.0,0.0,2.0,0,0,1,1,0,11,64.87201302697045,0,0.0
0,0,1,0,47790.0,1.0,1.0,4.0,5.0,0,0,0,2,0,8,55.450868567368644,0,0.0
1,0,0,0,225000.0,2.0,1.0,4.0,5.0,0,0,0,2,1,36,36.512752837329195,1,3.9316371531497243
0,0,1,0,144000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,52,60.0040110365107,0,0.0
0,0,1,0,99000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,4,39.844787945534776,1,2.4257872685868076
1,0,1,0,180000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,50,54.9334037888552,1,9.930395511472181
1,1,0,0,157500.0,2.0,1.0,4.0,5.0,0,0,0,2,0,10,52.485713249220204,1,13.593717594281603
0,0,1,0,157500.0,4.0,3.0,0.0,5.0,0,0,0,1,0,18,54.714371078373325,1,2.5106624438985357
0,1,1,0,360000.0,4.0,3.0,4.0,5.0,0,0,1,2,0,29,39.69420295707849,1,16.7642160785068
0,0,1,0,202500.0,3.0,1.0,2.0,5.0,0,0,0,1,0,1,51.03462154227776,1,3.0116997691258334
1,0,1,1,126000.0,2.0,1.0,3.0,5.0,0,0,0,3,1,44,34.92202777745455,1,5.763298194554436
1,1,1,3,450000.0,3.0,1.0,3.0,5.0,0,0,1,5,0,20,47.3548720061822,1,8.427283535790286
1,0,0,0,135000.0,3.0,1.0,0.0,5.0,0,0,0,1,0,4,25.098410712342286,1,2.59279971032924
1,1,1,2,67500.0,3.0,1.0,4.0,5.0,0,0,0,4,0,54,36.25812731139401,1,1.7632133193791244
1,0,1,0,90000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,37,60.25863656244588,1,30.344244128383284
0,0,1,0,180000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,38,65.08009410192824,0,0.0
0,0,1,0,148500.0,3.0,2.0,4.0,5.0,1,0,0,2,1,56,27.129939102061712,1,8.345146269359581
0,0,0,0,225000.0,4.0,1.0,0.0,1.0,0,0,0,1,0,1,40.92078613577701,1,10.174069401883271
1,1,1,0,225000.0,3.0,2.0,4.0,5.0,0,0,0,2,0,18,32.98632619857095,1,4.34506139418427
0,0,1,0,126000.0,3.0,3.0,4.0,5.0,0,1,1,2,0,29,27.58443197631161,1,1.2594380852708031
1,0,1,0,157500.0,3.0,1.0,4.0,5.0,0,0,0,2,1,35,35.46960955365925,1,2.5106624438985357
0,0,1,1,157500.0,3.0,1.0,3.0,5.0,0,0,0,3,0,4,44.78123765802012,1,4.512073835926703
0,0,1,0,157500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,18,58.87051675976697,0,0.0
1,0,0,1,225000.0,3.0,3.0,4.0,5.0,0,0,0,3,1,18,37.63803338742985,1,17.174902410660323
0,0,1,0,69372.0,3.0,1.0,4.0,5.0,1,1,0,2,1,35,43.497158392820104,1,0.5941262271820963
1,1,1,0,270000.0,2.0,3.0,4.0,5.0,0,0,0,2,1,23,58.16413626846292,1,4.846098719411568
0,0,1,0,112500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,14,50.85665746501123,1,11.261019227649594
0,0,1,0,202500.0,1.0,1.0,1.0,5.0,0,0,0,1,0,10,56.10522878993326,0,0.0
0,1,1,1,157500.0,3.0,1.0,3.0,5.0,0,0,0,3,1,49,43.398593673103264,1,6.343734877331415
0,0,1,0,130500.0,3.0,1.0,2.0,5.0,0,0,0,1,0,11,49.953147534273484,1,9.013196036329312
0,0,1,0,202500.0,2.0,3.0,2.0,5.0,0,0,0,1,0,34,45.41643251841757,1,12.690207663543854
1,1,1,0,157500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,47,53.53980816841425,0,0.0
0,0,1,0,180000.0,4.0,3.0,1.0,5.0,0,0,1,1,0,1,55.78763135973453,1,12.101557254123804
1,0,0,0,180000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,15,41.20826656828447,1,4.5942111023574075
0,0,0,0,135000.0,2.0,1.0,0.0,5.0,1,1,0,1,0,50,44.296627786078965,1,8.512158711102014
1,1,1,1,337500.0,2.0,3.0,4.0,5.0,0,0,0,3,0,25,31.025983439758132,1,1.174562909959075
0,0,1,0,180000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,30,47.22345237989307,1,11.03103488164362
0,0,1,1,134995.5,3.0,1.0,3.0,5.0,1,0,0,3,0,1,35.08082649255391,1,5.193813147301551
0,0,1,0,148500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,34,52.7759315906087,0,0.0
0,1,1,1,103500.0,3.0,1.0,1.0,5.0,0,0,1,2,1,4,28.5974582622903,1,1.8617780390959697
1,1,1,0,256500.0,3.0,3.0,0.0,5.0,0,0,1,1,1,37,26.7904384008148,1,3.682487444976587
1,1,1,1,225000.0,3.0,3.0,1.0,5.0,0,0,0,2,0,17,45.98044174790841,1,9.103547029403087
1,1,1,0,179100.0,2.0,1.0,4.0,1.0,0,0,0,2,1,12,44.510184678798794,1,2.343650002156103
1,1,1,0,211500.0,2.0,1.0,4.0,5.0,0,0,0,2,1,11,58.821234399908555,1,4.6790862776691355
0,0,1,0,166500.0,2.0,3.0,4.0,5.0,0,1,0,2,0,35,26.456413517329935,1,1.281341356318991
0,0,1,0,225000.0,1.0,3.0,4.0,5.0,0,0,0,2,0,0,53.46040881086457,0,0.0
0,0,1,0,252000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,41,57.07718644269659,1,3.953540424197912
1,0,1,0,180000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,31,50.90046400710761,1,29.8678479830852
1,0,1,0,360000.0,3.0,1.0,4.0,5.0,0,1,1,2,0,41,46.982516398363,1,4.449101931663163
0,0,1,0,90000.0,4.0,1.0,4.0,5.0,0,1,0,2,0,4,43.68881201449175,1,9.86742360720864
0,0,1,0,247500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,30,55.3988482986292,0,0.0
0,0,0,1,135000.0,4.0,1.0,0.0,1.0,0,0,0,2,0,34,33.75294068525752,1,11.19530941450503
1,0,1,0,270000.0,2.0,1.0,4.0,5.0,0,0,1,2,0,2,38.91389892598679,1,1.6071525131607858
0,0,1,0,177750.0,1.0,3.0,4.0,5.0,0,0,0,2,0,21,62.79120227739261,0,0.0
0,0,0,1,126000.0,4.0,3.0,0.0,5.0,1,0,0,2,0,26,43.45608975960475,1,24.693200197950812
0,0,1,2,315000.0,4.0,1.0,1.0,2.0,0,0,1,3,0,36,33.22178636233897,1,0.5256785051565092
1,1,1,0,135000.0,1.0,1.0,0.0,5.0,0,0,0,1,0,4,60.01496267203479,0,0.0
0,0,1,0,180000.0,3.0,3.0,4.0,5.0,0,0,0,2,0,10,42.61281382424952,1,4.69003791319323
0,0,1,0,360000.0,1.0,1.0,3.0,5.0,0,1,0,2,0,17,53.08805320304538,0,0.0
1,0,1,0,247500.0,2.0,1.0,4.0,5.0,1,1,0,2,0,33,25.58028267540242,1,2.258774826844375
1,0,1,1,315000.0,2.0,1.0,4.0,5.0,0,0,1,3,0,47,31.149189339404188,1,3.0116997691258334
0,0,0,0,67500.0,2.0,1.0,4.0,2.0,0,0,0,2,0,13,50.73345156536518,1,0.366879790057147
0,1,1,0,225000.0,2.0,3.0,3.0,5.0,1,1,0,2,0,22,29.709049267985836,1,0.44901705648785156
1,1,1,0,180000.0,3.0,3.0,4.0,5.0,0,0,0,2,0,32,55.932740530428774,1,0.9527922905961728
0,1,1,1,292500.0,2.0,1.0,4.0,5.0,0,0,1,3,0,5,37.48197258121151,1,0.3641418811761235
0,1,1,0,256500.0,4.0,3.0,4.0,5.0,0,0,0,2,0,36,38.91116101710577,1,9.117236573808205
0,0,1,0,67500.0,2.0,1.0,0.0,5.0,0,0,0,1,0,32,36.89058426291044,1,8.279436456215018
0,0,1,1,337500.0,3.0,1.0,4.0,5.0,0,0,1,3,0,11,35.017854588290376,1,9.114498664927181
1,0,1,0,135000.0,2.0,3.0,4.0,5.0,0,0,1,2,0,21,52.63903614655752,1,3.526426638758249
0,1,0,0,157500.0,3.0,1.0,3.0,5.0,1,1,0,2,0,46,50.536322125931484,1,7.274623896879399
0,0,0,0,135000.0,3.0,1.0,3.0,0.0,0,1,0,2,0,10,27.154580281990924,1,3.4415514634465207
1,0,0,0,99000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,13,29.331217842404595,1,4.189000587965932
0,0,0,0,103500.0,3.0,1.0,0.0,2.0,1,1,0,1,0,5,40.85233841375142,1,10.524521738654276
0,0,0,0,135000.0,4.0,1.0,4.0,5.0,1,0,0,2,0,55,54.484386732367355,1,9.525184997080704
0,0,0,1,162000.0,4.0,3.0,3.0,5.0,1,0,0,3,0,20,28.600196171171323,1,2.9432520471002466
0,0,1,0,135000.0,3.0,1.0,4.0,5.0,0,0,1,2,0,34,38.6811766710998,1,1.0239779215027833
1,1,1,0,292500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,39,29.39692765554916,1,9.024147671853406
1,1,1,1,450000.0,2.0,3.0,4.0,5.0,0,1,1,3,0,17,40.181550737900665,1,2.5955376192102637
1,1,1,1,360000.0,3.0,1.0,3.0,5.0,0,0,0,3,0,9,38.76605184641152,1,7.5347252405766305
1,0,0,0,135000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,40,28.386639278451494,1,3.447027281208568
0,1,0,0,135000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,46,33.99113875790657,1,10.116573315381777
0,0,0,0,135000.0,4.0,1.0,4.0,5.0,0,0,0,2,0,58,57.15384789136525,1,10.36298511467389
0,0,1,0,112500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,33,51.42614251226412,1,1.0267158303838069
0,0,1,1,225000.0,3.0,3.0,0.0,5.0,0,0,0,2,0,41,29.936295705110783,1,1.270389720794897
0,0,1,0,148500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,7,64.60096004774913,0,0.0
0,1,1,0,211500.0,3.0,3.0,4.0,5.0,0,0,0,2,0,24,28.84934587934446,1,7.51829778729049
0,0,1,0,315000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,33,53.293396369122135,0,0.0
0,0,1,0,166500.0,3.0,1.0,4.0,5.0,0,1,0,2,0,47,47.69984852519116,1,0.5174647785134386
0,0,1,0,333000.0,3.0,1.0,3.0,5.0,0,1,1,2,0,7,53.323513366813394,1,1.2621759941518267
0,1,1,2,72000.0,3.0,3.0,4.0,5.0,0,0,1,4,0,57,28.192247747898826,1,5.59354784393098
0,1,1,0,112500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,34,39.97894548070493,1,1.930225761121557
1,1,1,0,378000.0,2.0,1.0,1.0,5.0,0,1,0,1,0,12,50.842967920606114,1,7.679834411270876
0,0,1,0,360000.0,3.0,1.0,2.0,5.0,0,1,0,1,1,30,55.995712434692315,1,20.014113920281677
0,0,1,0,180000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,25,60.25042283580281,0,0.0
0,0,1,0,126000.0,1.0,1.0,0.0,5.0,0,0,0,1,0,4,64.74059340068132,0,0.0
1,1,0,0,202500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,37,46.0844822853873,0,0.0
0,1,1,0,225000.0,1.0,1.0,3.0,5.0,0,0,0,2,0,29,63.00749707899346,0,0.0
1,1,1,0,450000.0,1.0,3.0,4.0,5.0,0,0,0,2,0,0,64.20670116888175,0,0.0
0,0,1,0,99000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,17,53.64111079701212,1,4.035677690628617
0,0,0,1,157500.0,3.0,1.0,1.0,5.0,0,0,0,2,0,13,33.82960213392618,1,3.6989148982627285
0,0,1,0,193500.0,3.0,3.0,4.0,5.0,1,1,0,2,0,40,64.88844048025659,1,1.9493911232887213
0,1,0,0,121500.0,4.0,3.0,4.0,5.0,0,1,0,2,0,31,54.51724163893963,1,13.615620865329792
0,0,0,0,54000.0,1.0,1.0,2.0,5.0,0,1,0,1,0,6,59.82330905036315,0,0.0
0,1,0,0,157500.0,3.0,1.0,4.0,5.0,1,0,0,2,0,5,39.20411726737528,1,2.1191414739121774
1,1,0,0,90000.0,3.0,1.0,0.0,0.0,0,1,0,1,0,55,27.9211947686775,1,1.5332289733731517
1,1,1,0,135000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,20,59.073122016962714,1,2.6119650724964045
0,0,1,0,112500.0,3.0,3.0,4.0,5.0,0,0,0,2,0,16,29.197060307234445,1,2.6119650724964045
1,1,0,0,180000.0,2.0,1.0,4.0,2.0,1,0,0,2,0,15,26.85888612284039,1,8.19456128090329
0,0,0,0,157500.0,4.0,3.0,4.0,5.0,1,1,0,2,0,7,31.726888113300145,1,2.1930650136998113
0,0,0,0,56250.0,1.0,1.0,4.0,1.0,0,0,0,2,1,17,59.910922134555896,0,0.0
1,0,1,1,119250.0,2.0,1.0,4.0,5.0,1,1,0,3,0,8,25.662419941833125,1,0.7775661222106698
0,0,1,0,135000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,58,45.64367895554252,1,0.27105297922132504
0,0,1,1,238500.0,3.0,1.0,4.0,5.0,0,0,0,3,0,10,33.73103741420933,1,10.185021037407365
0,0,1,0,247500.0,2.0,3.0,0.0,5.0,0,0,0,1,0,59,40.27190173097444,1,4.851574537173615
0,0,1,1,216000.0,3.0,1.0,4.0,5.0,0,0,1,3,0,35,39.69420295707849,1,1.015764194859713
0,1,1,1,225000.0,3.0,1.0,1.0,5.0,0,1,1,2,0,6,39.96525593629981,1,10.592969460679864
